NumRF;Montant;MontantRF;DateDon;AdressePays;NomDonateur;RowID;NumRF_numeric;Nb_Doublons_NumRF;Ctrl_DoublonRF;Taille_RuptureSeq;Ctrl_RuptureSeq;Ctrl_PaysGAFI;Ctrl_MontantNegatif;Ctrl_MontantNul;Ctrl_IdentiteVide;Ctrl_Montant500;Ctrl_DateApresNov;Ctrl_Etranger;Mois;JourSemaine;EstFinAnnee;RiskRule;Prob_Risque;Classe_ML
3972;159.01;158.91;2024-09-23;France;Luc Simon;3557;3972;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0.0671446263683192;Risque faible
3973;101.49;101.6;2024-05-17;France;Marie Richard;3558;3973;1;0;1;0;0;0;0;0;0;0;0;5;4;0;0;0.06267691058626267;Risque faible
3974;247.34;247.33;2024-09-04;France;Jean Durand;3559;3974;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.051173738743783045;Risque faible
3975;673.55;674.3499999999999;2024-12-08;France;Sophie Durand;3560;3975;1;0;1;0;0;0;0;0;1;1;0;12;6;1;1;0.43489451088496384;Risque faible
3976;303.85;303.97;2024-04-17;France;Nicolas Dupont;3561;3976;1;0;1;0;0;0;0;0;0;0;0;4;2;0;0;0.05552467118286047;Risque faible
3977;369.96;369.96;2024-07-18;France;Jean Durand;3562;3977;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.03885684632815248;Risque faible
3978;114.62;114.5;2024-11-17;France;Camille Martin;3563;3978;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.14645240885752459;Risque faible
3979;329.69;330.11;2024-12-04;France;Lea Petit;3564;3979;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.12743537987404313;Risque faible
3980;50.55;50.9;2024-11-17;France;Hugo Laurent;3565;3980;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.21481266909359656;Risque faible
3981;169.05;168.91;2024-12-24;France;Marie Moreau;3566;3981;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1883900413971208;Risque faible
3982;354.8;354.22;2024-06-26;France;Emma Dupont;3567;3982;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.049269513047642356;Risque faible
3983;214.36;213.91;2024-03-14;France;Nicolas Martin;3568;3983;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.05311729878359671;Risque faible
3984;351.37;351.28;2024-09-14;France;Sophie Simon;3569;3984;1;0;1;0;0;0;0;0;0;0;0;9;5;0;0;0.03763246346787577;Risque faible
3985;572.56;573.2299999999999;2024-09-29;France;Lea Moreau;3570;3985;1;0;1;0;0;0;0;0;1;0;0;9;6;0;0;0.5238617318914036;Risque faible
3986;294.81;294.68;2024-12-16;France;Sophie Dupont;3571;3986;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.1438516450118253;Risque faible
3987;176.97;176.67;2024-12-01;France;Camille Petit;3572;3987;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.1452935838354101;Risque faible
3988;114.13;113.25;2024-01-24;France;Paul Bernard;3573;3988;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.08579770266519486;Risque faible
3989;130.55;131.31;2024-11-23;France;Jean Simon;3574;3989;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.13159531068103353;Risque faible
3990;183.18;183.46;2024-03-11;France;Paul Petit;3575;3990;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0.07288019630007846;Risque faible
3991;323.86;324.26;2024-03-23;France;Jean Bernard;3576;3991;1;0;1;0;0;0;0;0;0;0;0;3;5;0;0;0.047127570871174;Risque faible
3992;3839.6;3840.08;2024-12-18;France;Jean Petit;3577;3992;1;0;1;0;0;0;0;0;1;1;0;12;2;1;1;0.293105066443891;Risque faible
3993;91.92;91.84;2024-12-27;France;Camille Durand;3578;3993;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.20408458620428882;Risque faible
3994;192.05;192.09;2024-12-30;France;Camille Moreau;3579;3994;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.15260960900808274;Risque faible
3995;84.15;84.89;2024-01-10;France;Lea Dupont;3580;3995;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.15907707588179804;Risque faible
3996;238.5;238.59;2024-11-14;France;Emma Moreau;3581;3996;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10358705253514162;Risque faible
3997;372.12;372.41;2024-12-13;France;Camille Laurent;3582;3997;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.1431213759304469;Risque faible
3998;375.48;375.92;2024-02-20;France;Lea Simon;3583;3998;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0.08955035839468228;Risque faible
3999;110.87;111.19;2024-07-25;France;Lea Robert;3584;3999;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.06112563322100395;Risque faible
4000;115.94;115.88;2024-12-07;France;Jean Simon;3585;4000;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.19489305430367884;Risque faible
4001;196.1;196.08;2024-09-15;France;Camille Laurent;3586;4001;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.037022397465352165;Risque faible
4002;171.22;171.61;2024-12-12;France;Camille Laurent;3587;4002;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.1369372582053351;Risque faible
4003;349.43;349.82;2024-08-22;France;Luc Durand;3588;4003;1;0;1;0;0;0;0;0;0;0;0;8;3;0;0;0.03868783939193187;Risque faible
4007;200.45;201.03;2024-06-11;France;Hugo Petit;3589;4007;1;0;4;1;0;0;0;0;0;0;0;6;1;0;1;0.008070432348105836;Risque faible
4008;261.86;262.14;2024-12-10;France;Lea Laurent;3590;4008;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.16951142743545938;Risque faible
4009;202.61;202.91;2024-11-30;France;Nicolas Petit;3591;4009;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.1031859586310118;Risque faible
4010;188.59;188.37;2024-10-18;France;Marie Laurent;3592;4010;1;0;1;0;0;0;0;0;0;0;0;10;4;0;0;0.04648228447407204;Risque faible
4011;79.47;79.17999999999999;2024-12-01;France;Sophie Martin;3593;4011;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26682493529811735;Risque faible
4012;169.88;170.27;2024-09-13;Belgique;Jean Dupont;3594;4012;1;0;1;0;0;0;0;0;0;0;1;9;4;0;0;0.11251475195269946;Risque faible
4013;132.43;132.14;2024-11-24;France;Sophie Simon;3595;4013;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.13274634729913096;Risque faible
4014;722.28;722.27;2024-11-22;France;Nicolas Durand;3596;4014;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.4390062046742327;Risque faible
4015;641.49;642.1800000000001;2024-12-04;France;Luc Richard;3597;4015;1;0;1;0;0;0;0;0;1;1;0;12;2;1;1;0.38078080469294046;Risque faible
4016;1024.28;1024.89;2024-11-19;France;Jean Bernard;3598;4016;1;0;1;0;0;0;0;0;1;1;0;11;1;1;1;0.26820851686283664;Risque faible
4017;3614.52;3614.67;2024-12-18;France;Jean Laurent;3599;4017;1;0;1;0;0;0;0;0;1;1;0;12;2;1;1;0.2673367482047911;Risque faible
4018;197.72;197.57;2024-08-02;France;Luc Petit;3600;4018;1;0;1;0;0;0;0;0;0;0;0;8;4;0;0;0.04395638936482448;Risque faible
4019;204.73;204.67;2024-04-02;France;Paul Richard;3601;4019;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0.07474868030365994;Risque faible
4020;265.23;265.66;2024-08-21;France;Emma Simon;3602;4020;1;0;1;0;0;0;0;0;0;0;0;8;2;0;0;0.04951081739546844;Risque faible
4021;421.66;421.64;2024-06-28;France;Sophie Simon;3603;4021;1;0;1;0;0;0;0;0;0;0;0;6;4;0;0;0.04833453937472018;Risque faible
4022;457.84;457.56;2024-02-23;France;Sophie Moreau;3604;4022;1;0;1;0;0;0;0;0;0;0;0;2;4;0;0;0.06670046651005156;Risque faible
4023;194.6;195.21;2024-10-31;France;Lea Martin;3605;4023;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.04121373450117943;Risque faible
4024;435.34;435.4299999999999;2024-01-30;France;Camille Moreau;3606;4024;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.09385902566725932;Risque faible
4025;46.1;45.81;2024-01-12;France;Marie Moreau;3607;4025;1;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0.13981529797066675;Risque faible
4026;52.03;52.27;2024-04-20;France;Emma Bernard;3608;4026;1;0;1;0;0;0;0;0;0;0;0;4;5;0;0;0.11747023645946983;Risque faible
4027;190.86;191.35;2024-04-21;France;Hugo Richard;3609;4027;1;0;1;0;0;0;0;0;0;0;0;4;6;0;0;0.038974100363034066;Risque faible
4028;76.27;75.77;2024-06-17;France;Paul Robert;3610;4028;1;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0.15607619687090077;Risque faible
4029;273.26;273.16;2024-04-13;France;Sophie Richard;3611;4029;1;0;1;0;0;0;0;0;0;0;0;4;5;0;0;0.040233389083735305;Risque faible
4030;283.61;283.49;2024-01-11;France;Jean Dupont;3612;4030;1;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0.0612591370998475;Risque faible
4031;83.48;83.71000000000001;2024-12-16;France;Lea Moreau;3613;4031;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.2997786254937906;Risque faible
4032;825.16;825.48;2024-12-05;France;Nicolas Moreau;3614;4032;1;0;1;0;0;0;0;0;1;1;0;12;3;1;1;0.2519446852123231;Risque faible
4033;457.15;456.87;2024-09-28;France;Marie Robert;3615;4033;1;0;1;0;0;0;0;0;0;0;0;9;5;0;0;0.04056574447258535;Risque faible
4034;113.85;113.1;2024-01-14;France;Lea Simon;3616;4034;1;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0.06677682221264784;Risque faible
4035;44.02;44.54000000000001;2024-06-23;France;Emma Petit;3617;4035;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.11276533042899269;Risque faible
4036;141.23;140.67;2024-12-08;France;Nicolas Petit;3618;4036;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.17949187551722867;Risque faible
4037;283.04;283.18;2024-04-19;France;Emma Robert;3619;4037;1;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0.04903509989080865;Risque faible
4038;158.32;158.25;2024-05-31;France;Jean Petit;3620;4038;1;0;1;0;0;0;0;0;0;0;0;5;4;0;0;0.04736365692376759;Risque faible
4039;15.14;15.22;2024-08-21;France;Camille Bernard;3621;4039;1;0;1;0;0;0;0;0;0;0;0;8;2;0;0;0.138269573904517;Risque faible
4040;141.45;142.28;2024-12-04;France;Lea Durand;3622;4040;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.17783304499289734;Risque faible
4041;3513.03;3514.55;2024-04-28;France;Camille Dupont;3623;4041;1;0;1;0;0;0;0;0;1;0;0;4;6;0;0;0.4054455273618337;Risque faible
4042;3550.68;3549.86;2024-11-15;France;Lea Durand;3624;4042;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.5573888959001527;Risque faible
4043;80.88;81.36999999999999;2024-06-25;France;Marie Laurent;3625;4043;1;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0.16542952644860892;Risque faible
4044;46.83;46.75;2024-02-18;France;Sophie Martin;3626;4044;1;0;1;0;0;0;0;0;0;0;0;2;6;0;0;0.129589548906714;Risque faible
4045;37.63;38.15000000000001;2024-10-24;France;Nicolas Moreau;3627;4045;1;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0.13266340010113709;Risque faible
4046;75.31;75.79;2024-11-28;France;Jean Dupont;3628;4046;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.23720181245856492;Risque faible
4047;85.36;86.06;2024-05-28;Allemagne;Lea Robert;3629;4047;1;0;1;0;0;0;0;0;0;0;1;5;1;0;0;0.25111099736816306;Risque faible
4048;268.17;268.31;2024-06-05;France;Jean Petit;3630;4048;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.049269513047642356;Risque faible
4049;831.26;830.8199999999999;2024-12-06;France;Marie Simon;3631;4049;1;0;1;0;0;0;0;0;1;1;0;12;4;1;1;0.4663520696601084;Risque faible
4050;93.63;94.08999999999999;2024-12-11;France;Camille Richard;3632;4050;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.2051632076133376;Risque faible
4051;382.58;382.64;2024-06-18;France;Nicolas Dupont;3633;4051;1;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0.07015094110418586;Risque faible
4052;756.79;756.67;2024-03-24;France;Jean Petit;3634;4052;1;0;1;0;0;0;0;0;1;0;0;3;6;0;0;0.32548854150346446;Risque faible
4053;58.24;58.0;2024-12-24;France;Marie Dupont;3635;4053;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32173380881323216;Risque faible
4054;388.46;388.96;2024-11-22;France;Emma Moreau;3636;4054;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.11331695294083129;Risque faible
4055;221.29;222.09;2024-02-17;France;Jean Laurent;3637;4055;1;0;1;0;0;0;0;0;0;0;0;2;5;0;0;0.055035067174757674;Risque faible
4056;78.87;78.27000000000001;2024-11-30;France;Camille Richard;3638;4056;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.21602677206032384;Risque faible
4057;138.47;138.78;2024-08-04;France;Jean Moreau;3639;4057;1;0;1;0;0;0;0;0;0;0;0;8;6;0;0;0.03927152986317836;Risque faible
4058;233.74;233.55;2024-12-23;France;Emma Dupont;3640;4058;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14831000426499977;Risque faible
4059;332.33;331.6;2024-02-12;France;Nicolas Dupont;3641;4059;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0.07628069622050579;Risque faible
4060;190.43;190.5;2024-09-20;France;Nicolas Bernard;3642;4060;1;0;1;0;0;0;0;0;0;0;0;9;4;0;0;0.04561931071313909;Risque faible
4061;274.72;274.3;2024-03-03;France;Lea Moreau;3643;4061;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.047801117971368295;Risque faible
4062;482.49;481.7;2024-09-01;France;Hugo Martin;3644;4062;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.04740943248406847;Risque faible
4063;1576.01;1575.62;2024-04-29;France;Paul Robert;3645;4063;1;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0.2738964175123026;Risque faible
4064;283.93;283.42;2024-12-24;Allemagne;Luc Martin;3646;4064;1;0;1;0;0;0;0;0;0;1;1;12;1;1;1;0.2561906743994316;Risque faible
4065;82.59;82.27000000000001;2024-12-31;France;Jean Robert;3647;4065;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32409894839805686;Risque faible
4066;343.59;342.9299999999999;2024-11-25;France;Luc Bernard;3648;4066;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.11696032785140953;Risque faible
4067;139.56;139.36;2024-11-03;France;Lea Richard;3649;4067;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.13274634729913096;Risque faible
4068;325.44;325.08;2024-02-21;France;Marie Martin;3650;4068;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.06881614519225017;Risque faible
4069;182.52;182.71;2024-12-30;France;Sophie Richard;3651;4069;2;1;1;0;0;0;0;0;0;1;0;12;0;1;1;0.11831960771735388;Risque faible
4070;2821.73;2822.03;2024-05-21;France;Nicolas Moreau;3652;4070;1;0;1;0;0;0;0;0;1;0;0;5;1;0;0;0.35208137089328356;Risque faible
4071;131.75;131.88;2024-12-10;France;Lea Martin;3653;4071;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.2236211359106358;Risque faible
4072;12.39;12.27;2024-12-05;France;Sophie Richard;3654;4072;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.26412864257204216;Risque faible
4073;178.0;177.87;2024-08-12;France;Emma Laurent;3655;4073;1;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0.0626056689175916;Risque faible
4069;275.84;275.42;2024-06-01;France;Emma Moreau;3656;4069;2;1;1;0;0;0;0;0;0;0;0;6;5;0;1;0.008530196881690318;Risque faible
4075;404.84;404.4299999999999;2024-02-25;France;Lea Durand;3657;4075;1;0;2;1;0;0;0;0;0;0;0;2;6;0;1;0.01917223903644789;Risque faible
4076;442.96;443.31;2024-12-17;France;Luc Richard;3658;4076;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1617962742735703;Risque faible
4077;161.99;161.11;2024-01-09;France;Emma Bernard;3659;4077;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.09716773289291868;Risque faible
4078;446.78;446.74;2024-08-28;France;Paul Durand;3660;4078;1;0;1;0;0;0;0;0;0;0;0;8;2;0;0;0.052309280586412835;Risque faible
4079;635.5;635.34;2024-12-05;France;Emma Robert;3661;4079;1;0;1;0;0;0;0;0;1;1;0;12;3;1;1;0.37329959036685884;Risque faible
4080;59.64;59.94;2024-05-12;France;Emma Richard;3662;4080;1;0;1;0;0;0;0;0;0;0;0;5;6;0;0;0.11460225208659468;Risque faible
4081;120.31;119.6;2024-03-21;France;Sophie Robert;3663;4081;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.06321775668866308;Risque faible
4082;711.66;711.67;2024-12-20;France;Hugo Dupont;3664;4082;1;0;1;0;0;0;0;0;1;1;0;12;4;1;1;0.45747561610125115;Risque faible
4083;354.6;354.77;2024-11-27;France;Camille Richard;3665;4083;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.10952269168234169;Risque faible
4084;1909.76;1908.81;2024-11-03;France;Luc Richard;3666;4084;1;0;1;0;0;0;0;0;1;1;0;11;6;1;1;0.38951950257180606;Risque faible
4085;181.67;181.13;2024-02-21;France;Jean Petit;3667;4085;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.0700920072612157;Risque faible
4086;383.41;383.36;2024-07-20;France;Lea Petit;3668;4086;1;0;1;0;0;0;0;0;0;0;0;7;5;0;0;0.03972105277866897;Risque faible
4087;96.51;96.77000000000001;2024-11-04;France;Camille Moreau;3669;4087;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.190873733626546;Risque faible
4088;186.03;186.12;2024-04-15;France;Lea Martin;3670;4088;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0.06562969273861892;Risque faible
4089;283.05;283.33;2024-12-21;France;Emma Durand;3671;4089;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.14223591210206932;Risque faible
4090;241.66;241.12;2024-12-13;France;Hugo Dupont;3672;4090;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.14560764128737896;Risque faible
4091;259.61;258.82;2024-08-20;France;Sophie Durand;3673;4091;1;0;1;0;0;0;0;0;0;0;0;8;1;0;0;0.06745896444730237;Risque faible
4092;45.47;45.51;2024-01-14;France;Emma Bernard;3674;4092;1;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0.1310997529883467;Risque faible
4093;1643.12;1642.51;2024-08-12;France;Camille Laurent;3675;4093;1;0;1;0;0;0;0;0;1;0;0;8;0;0;0;0.263045597809372;Risque faible
4094;94.4;93.97;2024-07-29;France;Jean Robert;3676;4094;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.08968138431439275;Risque faible
4095;87.07;87.53999999999999;2024-07-19;France;Lea Bernard;3677;4095;1;0;1;0;0;0;0;0;0;0;0;7;4;0;0;0.12270769822223414;Risque faible
4096;445.65;445.74;2024-06-13;France;Luc Simon;3678;4096;1;0;1;0;0;0;0;0;0;0;0;6;3;0;0;0.04179012733286205;Risque faible
4097;296.08;295.8;2024-02-18;France;Lea Simon;3679;4097;1;0;1;0;0;0;0;0;0;0;0;2;6;0;0;0.055708614274951954;Risque faible
4098;150.78;150.43;2024-12-02;France;Luc Bernard;3680;4098;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.1995351550190367;Risque faible
4099;229.47;229.78;2024-12-30;France;Nicolas Petit;3681;4099;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14831000426499977;Risque faible
4100;271.22;271.33;2024-04-28;France;Jean Martin;3682;4100;1;0;1;0;0;0;0;0;0;0;0;4;6;0;0;0.040906936183929585;Risque faible
4101;267.32;266.71;2024-05-18;France;Lea Martin;3683;4101;1;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0.037348831362595876;Risque faible
4102;2981.6;2980.63;2024-08-30;France;Emma Robert;3684;4102;1;0;1;0;0;0;0;0;1;0;0;8;4;0;0;0.4488355066683504;Risque faible
4103;437.41;438.35;2024-06-29;France;Nicolas Moreau;3685;4103;1;0;1;0;0;0;0;0;0;0;0;6;5;0;0;0.03972105277866897;Risque faible
4104;274.04;273.43;2024-07-01;France;Jean Bernard;3686;4104;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.05937453460340081;Risque faible
4105;341.71;341.97;2024-11-10;France;Luc Moreau;3687;4105;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10436319595476125;Risque faible
4106;34.17;34.93;2024-02-19;France;Hugo Martin;3688;4106;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0.17021382701947424;Risque faible
4107;331.08;331.15;2024-06-29;France;Hugo Robert;3689;4107;1;0;1;0;0;0;0;0;0;0;0;6;5;0;0;0.03551190970499388;Risque faible
4108;248.64;248.34;2024-05-04;France;Emma Moreau;3690;4108;1;0;1;0;0;0;0;0;0;0;0;5;5;0;0;0.037348831362595876;Risque faible
4109;341.89;341.18;2024-08-18;France;Luc Simon;3691;4109;1;0;1;0;0;0;0;0;0;0;0;8;6;0;0;0.03856817400689859;Risque faible
4110;168.17;167.45;2024-12-11;France;Jean Robert;3692;4110;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.15042928714659734;Risque faible
4111;507.78;507.97;2024-12-13;France;Jean Dupont;3693;4111;1;0;1;0;0;0;0;0;1;1;0;12;4;1;1;0.2879220829956719;Risque faible
4112;60.33;61.06;2024-01-03;France;Jean Robert;3694;4112;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.1577316213363435;Risque faible
4113;286.08;285.88;2024-06-21;France;Nicolas Martin;3695;4113;1;0;1;0;0;0;0;0;0;0;0;6;4;0;0;0.04412539630104509;Risque faible
4114;286.38;286.1;2024-03-21;France;Emma Robert;3696;4114;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.05184143671463119;Risque faible
4115;141.34;141.69;2024-10-01;France;Hugo Durand;3697;4115;1;0;1;0;0;0;0;0;0;0;0;10;1;0;0;0.08193497612083121;Risque faible
4116;143.28;142.94;2024-11-10;France;Paul Richard;3698;4116;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.13274634729913096;Risque faible
4117;352.77;352.91;2024-12-10;France;Paul Martin;3699;4117;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1619148686410434;Risque faible
4118;74.55;74.57;2024-08-06;France;Luc Petit;3700;4118;1;0;1;0;0;0;0;0;0;0;0;8;1;0;0;0.1669466928654005;Risque faible
4119;165.46;165.26;2024-11-08;France;Sophie Petit;3701;4119;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.12276583618031217;Risque faible
4120;17.31;17.3;2024-11-24;France;Lea Dupont;3702;4120;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.21346721454814202;Risque faible
4121;171.08;171.96;2024-12-29;France;Paul Simon;3703;4121;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.15218660924146996;Risque faible
4122;46.87;47.16999999999999;2024-07-14;France;Paul Dupont;3704;4122;1;0;1;0;0;0;0;0;0;0;0;7;6;0;0;0.11276533042899269;Risque faible
4123;899.94;900.49;2024-12-30;France;Luc Petit;3705;4123;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.2172377069703975;Risque faible
4124;494.55;494.09;2024-09-08;France;Camille Moreau;3706;4124;1;0;1;0;0;0;0;0;0;0;0;9;6;0;0;0.04740943248406847;Risque faible
4125;121.85;122.4;2024-11-25;France;Nicolas Laurent;3707;4125;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.17288072075129002;Risque faible
4126;47.71;48.03;2024-06-02;France;Luc Dupont;3708;4126;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.11276533042899269;Risque faible
4127;281.01;280.26;2024-07-28;France;Sophie Bernard;3709;4127;1;0;1;0;0;0;0;0;0;0;0;7;6;0;0;0.03746131887415368;Risque faible
4128;172.72;172.99;2024-11-26;France;Emma Martin;3710;4128;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.15287571656569876;Risque faible
4129;119.72;119.46;2024-03-10;France;Luc Moreau;3711;4129;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.05620287182743152;Risque faible
4130;4783.27;4782.5;2024-01-19;France;Luc Robert;3712;4130;1;0;1;0;0;0;0;0;1;0;0;1;4;0;0;0.5018053336147336;Risque faible
4131;182.21;182.27;2024-11-14;France;Lea Robert;3713;4131;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10493250708059616;Risque faible
4132;413.96;414.23;2024-11-20;France;Sophie Laurent;3714;4132;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.1093878738685765;Risque faible
4133;570.31;570.39;2024-05-18;France;Nicolas Martin;3715;4133;1;0;1;0;0;0;0;0;1;0;0;5;5;0;0;0.5220187365116419;Risque faible
4134;31.98;31.93;2024-12-27;France;Jean Petit;3716;4134;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.26611930771071607;Risque faible
4135;366.09;365.92;2024-02-06;France;Camille Bernard;3717;4135;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0.08955035839468228;Risque faible
4136;248.15;249.38;2024-06-19;France;Nicolas Bernard;3718;4136;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.049269513047642356;Risque faible
4137;2335.28;2334.69;2024-09-16;France;Paul Laurent;3719;4137;1;0;1;0;0;0;0;0;1;0;0;9;0;0;0;0.258900198216486;Risque faible
4138;81.67;82.11;2024-12-03;France;Hugo Martin;3720;4138;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32409894839805686;Risque faible
4139;78.32;78.33;2024-11-23;France;Lea Richard;3721;4139;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.21602677206032384;Risque faible
4140;165.59;165.16;2024-09-11;France;Nicolas Moreau;3722;4140;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.052386853497881414;Risque faible
4141;710.07;710.0500000000001;2024-05-19;France;Sophie Moreau;3723;4141;1;0;1;0;0;0;0;0;1;0;0;5;6;0;0;0.3235228424968633;Risque faible
4142;1311.06;1310.36;2024-03-08;France;Sophie Robert;3724;4142;1;0;1;0;0;0;0;0;1;0;0;3;4;0;0;0.400974982451922;Risque faible
4143;133.46;133.16;2024-03-08;France;Camille Durand;3725;4143;1;0;1;0;0;0;0;0;0;0;0;3;4;0;0;0.058495880878933613;Risque faible
4144;564.89;564.87;2024-06-17;France;Emma Robert;3726;4144;1;0;1;0;0;0;0;0;1;0;0;6;0;0;0;0.3976119480973841;Risque faible
4145;82.4;81.62;2024-12-15;France;Marie Robert;3727;4145;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26682493529811735;Risque faible
4146;153.83;154.08;2024-11-10;Allemagne;Camille Durand;3728;4146;1;0;1;0;0;0;0;0;0;1;1;11;6;1;1;0.20001062567230676;Risque faible
4147;172.89;172.41;2024-02-27;France;Emma Richard;3729;4147;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0.09399460746297142;Risque faible
